CustomerID,Recency,Frequency,Monetary,Cluster,Cluster Name
16794.0,-373,10,1222.71,3,Clients Potentiels
16795.0,-9,1,414.88,1,Clients Fidèles
16796.0,-285,1,305.62,3,Clients Potentiels
16800.0,-363,1,1201.49,3,Clients Potentiels
16801.0,-211,4,1619.73,1,Clients Fidèles
16803.0,-309,1,332.3,3,Clients Potentiels
16804.0,-351,3,536.99,3,Clients Potentiels
16805.0,-201,2,460.59,1,Clients Fidèles
16806.0,-271,4,801.49,3,Clients Potentiels
16807.0,-232,3,1121.59,3,Clients Potentiels
16808.0,-275,2,288.42,3,Clients Potentiels
16809.0,-351,5,914.69,3,Clients Potentiels
16810.0,-182,1,309.54,1,Clients Fidèles
16811.0,-370,2,547.07,3,Clients Potentiels
16812.0,-14,1,479.35,1,Clients Fidèles
16813.0,-366,10,1692.98,3,Clients Potentiels
16814.0,-360,21,6509.1,0,Champions
16816.0,-271,4,417.06,3,Clients Potentiels
16817.0,-372,9,1604.75,3,Clients Potentiels
16818.0,-364,11,3349.57,3,Clients Potentiels
16820.0,-279,1,497.61,3,Clients Potentiels
16823.0,-147,1,358.38,1,Clients Fidèles
16824.0,-359,2,460.64,3,Clients Potentiels
16825.0,-336,2,775.1800000000001,3,Clients Potentiels
16826.0,-323,1,341.7,3,Clients Potentiels
16828.0,-281,2,128.5,3,Clients Potentiels
16829.0,-218,1,197.22,1,Clients Fidèles
16830.0,-336,1,325.91,3,Clients Potentiels
16832.0,-190,3,199.15,1,Clients Fidèles
16833.0,-373,4,1106.53,3,Clients Potentiels
16834.0,-147,1,413.46,1,Clients Fidèles
16835.0,-246,2,180.85,3,Clients Potentiels
16836.0,-335,2,251.87,3,Clients Potentiels
16837.0,-343,11,3170.98,3,Clients Potentiels
16838.0,-177,2,588.85,1,Clients Fidèles
16839.0,-366,34,16594.35,0,Champions
16841.0,-338,6,1869.82,3,Clients Potentiels
16842.0,-274,3,1264.19,3,Clients Potentiels
16843.0,-332,16,10196.57,0,Champions
16846.0,-324,1,214.32,3,Clients Potentiels
16847.0,-331,1,193.44,3,Clients Potentiels
16848.0,-322,1,281.42,3,Clients Potentiels
16849.0,-188,1,124.57,1,Clients Fidèles
16850.0,-41,1,332.41,1,Clients Fidèles
16851.0,-370,3,342.45,3,Clients Potentiels
16852.0,-364,2,144.91000000000003,3,Clients Potentiels
16855.0,-351,2,328.4,3,Clients Potentiels
16856.0,-360,1,35.400000000000006,3,Clients Potentiels
16858.0,-6,1,375.69000000000005,1,Clients Fidèles
16859.0,-230,2,747.81,3,Clients Potentiels
16861.0,-315,2,173.76,3,Clients Potentiels
16863.0,-343,2,502.8,3,Clients Potentiels
16866.0,-234,3,207.73999999999998,3,Clients Potentiels
16869.0,-352,4,825.42,3,Clients Potentiels
16871.0,-352,6,2812.34,3,Clients Potentiels
16872.0,-297,3,680.02,3,Clients Potentiels
16873.0,-370,6,7123.62,3,Clients Potentiels
16875.0,-307,5,2095.53,3,Clients Potentiels
16877.0,-362,6,853.72,3,Clients Potentiels
16878.0,-290,1,13.3,3,Clients Potentiels
16880.0,-344,7,1519.08,3,Clients Potentiels
16881.0,-308,1,432.0,3,Clients Potentiels
16882.0,-308,3,705.12,3,Clients Potentiels
16883.0,-187,2,276.73,1,Clients Fidèles
16884.0,-337,2,429.84000000000003,3,Clients Potentiels
16885.0,-359,3,471.51,3,Clients Potentiels
16887.0,-339,1,194.88,3,Clients Potentiels
16889.0,-180,3,1578.67,1,Clients Fidèles
16891.0,-373,5,809.7,3,Clients Potentiels
16892.0,-373,5,525.54,3,Clients Potentiels
16893.0,-8,1,145.93,1,Clients Fidèles
16895.0,-310,1,219.14,3,Clients Potentiels
16897.0,-75,2,289.78,1,Clients Fidèles
16898.0,-348,3,508.81,3,Clients Potentiels
16899.0,-367,6,1281.56,3,Clients Potentiels
16900.0,-358,3,887.11,3,Clients Potentiels
16902.0,-258,1,1706.88,3,Clients Potentiels
16903.0,-345,1,373.24,3,Clients Potentiels
16904.0,-370,16,3754.27,0,Champions
16905.0,-369,7,3102.43,3,Clients Potentiels
16906.0,-293,4,579.77,3,Clients Potentiels
16907.0,-345,5,981.65,3,Clients Potentiels
16909.0,-302,1,379.14,3,Clients Potentiels
16910.0,-370,8,1510.06,3,Clients Potentiels
16912.0,-346,9,2575.38,3,Clients Potentiels
16913.0,-84,1,113.44,1,Clients Fidèles
16914.0,-338,1,208.46,3,Clients Potentiels
16915.0,-365,6,621.6800000000001,3,Clients Potentiels
16916.0,-351,2,576.26,3,Clients Potentiels
16917.0,-98,1,391.52,1,Clients Fidèles
16918.0,-325,6,1068.82,3,Clients Potentiels
16919.0,-218,11,2596.45,3,Clients Potentiels
16921.0,-313,1,169.79,3,Clients Potentiels
16923.0,-362,19,7247.61,0,Champions
16924.0,-353,3,846.75,3,Clients Potentiels
16926.0,-3,1,230.25,1,Clients Fidèles
16927.0,-259,3,543.05,3,Clients Potentiels
16928.0,-294,17,2847.6,0,Champions
16929.0,-371,7,1295.39,3,Clients Potentiels
16930.0,-348,3,380.55,3,Clients Potentiels
16931.0,-369,21,4604.22,0,Champions
16932.0,-321,1,161.94,3,Clients Potentiels
16933.0,-373,2,563.23,3,Clients Potentiels
16934.0,-320,2,950.9300000000001,3,Clients Potentiels
16936.0,-349,1,262.68,3,Clients Potentiels
16938.0,-366,4,2736.38,3,Clients Potentiels
16940.0,-322,3,3049.88,3,Clients Potentiels
16942.0,-362,9,1920.59,3,Clients Potentiels
16943.0,-163,3,816.73,1,Clients Fidèles
16945.0,-353,18,4345.5,0,Champions
16947.0,-139,1,406.48,1,Clients Fidèles
16948.0,-236,3,435.02,3,Clients Potentiels
16949.0,-371,6,1286.27,3,Clients Potentiels
16950.0,-318,3,1178.56,3,Clients Potentiels
16951.0,-240,3,1277.75,3,Clients Potentiels
16952.0,-265,2,167.61,3,Clients Potentiels
16953.0,-344,1,20.8,3,Clients Potentiels
16954.0,-374,9,2085.08,3,Clients Potentiels
16955.0,-190,4,518.67,1,Clients Fidèles
16956.0,-357,1,308.74,3,Clients Potentiels
16957.0,-135,2,416.64,1,Clients Fidèles
16959.0,-287,1,117.35000000000001,3,Clients Potentiels
16960.0,-336,3,507.05,3,Clients Potentiels
16961.0,-258,1,234.17,3,Clients Potentiels
16963.0,-187,1,110.55000000000001,1,Clients Fidèles
16965.0,-148,1,201.19,1,Clients Fidèles
16966.0,-366,7,2154.97,3,Clients Potentiels
16967.0,-185,1,319.02,1,Clients Fidèles
16968.0,-370,2,439.43,3,Clients Potentiels
16969.0,-335,3,650.41,3,Clients Potentiels
16971.0,-336,1,357.21,3,Clients Potentiels
16976.0,-107,1,251.51999999999998,1,Clients Fidèles
16978.0,-297,1,344.33,3,Clients Potentiels
16979.0,-371,6,1852.0,3,Clients Potentiels
16980.0,-119,2,1078.96,1,Clients Fidèles
16982.0,-314,1,384.06,3,Clients Potentiels
16983.0,-362,7,1931.25,3,Clients Potentiels
16984.0,-286,2,4481.35,3,Clients Potentiels
16985.0,-357,10,5464.12,3,Clients Potentiels
16986.0,-345,2,1873.2,3,Clients Potentiels
16987.0,-371,7,1625.05,3,Clients Potentiels
16988.0,-369,1,126.12,3,Clients Potentiels
16989.0,-367,6,1133.25,3,Clients Potentiels
16990.0,-156,1,179.0,1,Clients Fidèles
16992.0,-364,5,1614.31,3,Clients Potentiels
16996.0,-344,6,1456.96,3,Clients Potentiels
16997.0,-86,3,702.0,1,Clients Fidèles
16998.0,-225,4,295.0,1,Clients Fidèles
16999.0,-351,2,484.82,3,Clients Potentiels
17001.0,-374,11,3989.57,3,Clients Potentiels
17002.0,-289,3,1493.73,3,Clients Potentiels
17004.0,-328,2,1412.94,3,Clients Potentiels
17006.0,-370,4,781.78,3,Clients Potentiels
17007.0,-324,6,889.9300000000001,3,Clients Potentiels
17010.0,-356,1,195.36,3,Clients Potentiels
17011.0,-344,1,270.9,3,Clients Potentiels
17014.0,-366,3,586.33,3,Clients Potentiels
17015.0,-346,3,1842.56,3,Clients Potentiels
17017.0,-372,20,8694.26,0,Champions
17018.0,-334,2,920.1,3,Clients Potentiels
17019.0,-363,4,1272.61,3,Clients Potentiels
17022.0,-343,1,71.0,3,Clients Potentiels
17024.0,-329,3,95.85,3,Clients Potentiels
17025.0,-314,3,357.77,3,Clients Potentiels
17026.0,-189,2,154.82999999999998,1,Clients Fidèles
17027.0,-296,6,890.29,3,Clients Potentiels
17029.0,-264,2,716.0,3,Clients Potentiels
17030.0,-311,1,146.87,3,Clients Potentiels
17031.0,-363,2,380.35,3,Clients Potentiels
17033.0,-288,3,1030.14,3,Clients Potentiels
17034.0,-358,3,745.52,3,Clients Potentiels
17035.0,-129,2,433.53000000000003,1,Clients Fidèles
17037.0,-287,1,1267.32,3,Clients Potentiels
17038.0,-344,1,112.4,3,Clients Potentiels
17040.0,-237,1,449.73,3,Clients Potentiels
17041.0,-348,3,1081.57,3,Clients Potentiels
17042.0,-372,5,1044.3799999999999,3,Clients Potentiels
17043.0,-342,4,1735.18,3,Clients Potentiels
17044.0,-349,1,948.48,3,Clients Potentiels
17045.0,-261,3,339.44,3,Clients Potentiels
17046.0,-217,1,642.02,1,Clients Fidèles
17047.0,-289,3,1100.9,3,Clients Potentiels
17048.0,-257,3,925.35,3,Clients Potentiels
17049.0,-372,9,5659.9800000000005,3,Clients Potentiels
17050.0,-278,6,3228.84,3,Clients Potentiels
17051.0,-180,1,247.14000000000001,1,Clients Fidèles
17052.0,-346,1,413.75,3,Clients Potentiels
17053.0,-244,1,498.48,3,Clients Potentiels
17054.0,-346,5,1356.33,3,Clients Potentiels
17058.0,-293,3,1179.89,3,Clients Potentiels
17059.0,-345,5,3095.04,3,Clients Potentiels
17060.0,-108,1,234.24,1,Clients Fidèles
17061.0,-301,11,5232.2300000000005,3,Clients Potentiels
17062.0,-61,4,538.37,1,Clients Fidèles
17063.0,-353,7,1461.14,3,Clients Potentiels
17064.0,-316,3,859.35,3,Clients Potentiels
17068.0,-362,21,4552.14,0,Champions
17069.0,-346,9,2709.7000000000003,3,Clients Potentiels
17070.0,-260,1,312.14,3,Clients Potentiels
17071.0,-346,9,2429.03,3,Clients Potentiels
17073.0,-357,4,1446.09,3,Clients Potentiels
17075.0,-357,4,834.12,3,Clients Potentiels
17076.0,-338,3,841.0799999999999,3,Clients Potentiels
17078.0,-338,2,378.2,3,Clients Potentiels
17079.0,-296,1,118.80000000000001,3,Clients Potentiels
17080.0,-352,2,287.62,3,Clients Potentiels
17081.0,-349,2,290.16,3,Clients Potentiels
17082.0,-341,2,2003.85,3,Clients Potentiels
17083.0,-265,3,1405.78,3,Clients Potentiels
17084.0,-339,2,2949.75,3,Clients Potentiels
17085.0,-251,5,1566.65,3,Clients Potentiels
17086.0,-367,6,2050.08,3,Clients Potentiels
17088.0,-346,4,1991.01,3,Clients Potentiels
17090.0,-370,7,2043.95,3,Clients Potentiels
17091.0,-372,8,3827.76,3,Clients Potentiels
17092.0,-324,4,1777.78,3,Clients Potentiels
17094.0,-52,1,302.0,1,Clients Fidèles
17095.0,-352,3,1324.16,3,Clients Potentiels
17096.0,-359,4,1022.13,3,Clients Potentiels
17097.0,-372,8,954.42,3,Clients Potentiels
17100.0,-356,1,971.74,3,Clients Potentiels
17101.0,-364,4,1621.73,3,Clients Potentiels
17102.0,-113,1,25.5,1,Clients Fidèles
17105.0,-215,2,665.78,1,Clients Fidèles
17107.0,-341,6,10815.43,3,Clients Potentiels
17109.0,-345,6,885.04,3,Clients Potentiels
17110.0,-209,1,163.29999999999998,1,Clients Fidèles
17111.0,-327,1,248.61,3,Clients Potentiels
17114.0,-369,8,808.62,3,Clients Potentiels
17115.0,-366,3,837.5,3,Clients Potentiels
17117.0,-86,1,116.19999999999999,1,Clients Fidèles
17118.0,-57,1,157.02,1,Clients Fidèles
17119.0,-371,2,606.91,3,Clients Potentiels
17120.0,-141,1,307.46,1,Clients Fidèles
17122.0,-255,1,138.32,3,Clients Potentiels
17123.0,-213,1,345.29999999999995,1,Clients Fidèles
17124.0,-189,1,298.89,1,Clients Fidèles
17125.0,-324,1,259.35,3,Clients Potentiels
17126.0,-222,5,1004.75,1,Clients Fidèles
17128.0,-40,1,157.09,1,Clients Fidèles
17131.0,-369,5,2463.17,3,Clients Potentiels
17133.0,-359,7,4892.240000000001,3,Clients Potentiels
17134.0,-268,2,425.0,3,Clients Potentiels
17135.0,-358,7,1139.73,3,Clients Potentiels
17138.0,-99,1,380.5,1,Clients Fidèles
17139.0,-359,12,10668.47,0,Champions
17140.0,-127,1,465.32,1,Clients Fidèles
17142.0,-135,1,579.0,1,Clients Fidèles
17144.0,-373,2,984.57,3,Clients Potentiels
17146.0,-269,3,749.78,3,Clients Potentiels
17147.0,-352,4,1714.59,3,Clients Potentiels
17148.0,-323,1,124.88,3,Clients Potentiels
17152.0,-180,3,1689.5,1,Clients Fidèles
17153.0,-350,1,213.78,3,Clients Potentiels
17154.0,-299,1,329.34,3,Clients Potentiels
17155.0,-357,2,251.70000000000002,3,Clients Potentiels
17157.0,-367,2,319.0,3,Clients Potentiels
17158.0,-342,3,1266.97,3,Clients Potentiels
17159.0,-353,3,1538.88,3,Clients Potentiels
17160.0,-343,6,3518.03,3,Clients Potentiels
17162.0,-346,9,1715.46,3,Clients Potentiels
17163.0,-353,2,293.1,3,Clients Potentiels
17164.0,-342,7,2467.35,3,Clients Potentiels
17165.0,-90,1,158.68,1,Clients Fidèles
17166.0,-336,2,206.34,3,Clients Potentiels
17169.0,-317,2,835.78,3,Clients Potentiels
17171.0,-85,1,224.91,1,Clients Fidèles
17172.0,-296,1,317.76,3,Clients Potentiels
17173.0,-369,8,3766.6,3,Clients Potentiels
17174.0,-157,1,59.9,1,Clients Fidèles
17175.0,-330,4,1443.69,3,Clients Potentiels
17176.0,-173,1,306.13,1,Clients Fidèles
17179.0,-196,3,711.79,1,Clients Fidèles
17180.0,-318,4,796.03,3,Clients Potentiels
17181.0,-317,2,239.92000000000002,3,Clients Potentiels
17183.0,-367,6,3347.31,3,Clients Potentiels
17186.0,-328,2,144.0,3,Clients Potentiels
17187.0,-148,1,203.95,1,Clients Fidèles
17188.0,-363,7,2474.23,3,Clients Potentiels
17189.0,-268,2,384.40000000000003,3,Clients Potentiels
17190.0,-316,2,444.74,3,Clients Potentiels
17191.0,-346,7,2095.13,3,Clients Potentiels
17193.0,-339,7,1699.3000000000002,3,Clients Potentiels
17194.0,-101,2,262.62,1,Clients Fidèles
17197.0,-345,1,1013.01,3,Clients Potentiels
17198.0,-351,3,692.22,3,Clients Potentiels
17201.0,-321,1,342.63,3,Clients Potentiels
17203.0,-339,6,3563.85,3,Clients Potentiels
17204.0,-199,4,1564.56,1,Clients Fidèles
17205.0,-321,1,384.08,3,Clients Potentiels
17206.0,-321,1,204.24,3,Clients Potentiels
17211.0,-348,8,2317.2200000000003,3,Clients Potentiels
17212.0,-121,1,226.85,1,Clients Fidèles
17213.0,-334,7,2781.23,3,Clients Potentiels
17214.0,-314,6,1069.1200000000001,3,Clients Potentiels
17217.0,-140,1,113.5,1,Clients Fidèles
17218.0,-370,10,1960.72,3,Clients Potentiels
17219.0,-343,1,114.23,3,Clients Potentiels
17220.0,-350,14,3198.25,3,Clients Potentiels
17221.0,-367,2,335.13,3,Clients Potentiels
17222.0,-309,1,354.15,3,Clients Potentiels
17223.0,-64,2,426.79,1,Clients Fidèles
17226.0,-66,1,393.49,1,Clients Fidèles
17227.0,-356,6,939.32,3,Clients Potentiels
17228.0,-359,8,1906.09,3,Clients Potentiels
17229.0,-278,2,318.76,3,Clients Potentiels
17230.0,-110,8,3638.41,1,Clients Fidèles
17231.0,-362,10,3174.32,3,Clients Potentiels
17232.0,-372,2,421.52,3,Clients Potentiels
17233.0,-339,1,190.88,3,Clients Potentiels
17234.0,-192,1,149.89000000000001,1,Clients Fidèles
17235.0,-349,2,550.06,3,Clients Potentiels
17236.0,-362,6,916.13,3,Clients Potentiels
17237.0,-363,2,314.69,3,Clients Potentiels
17238.0,-372,17,3744.65,0,Champions
17239.0,-62,1,382.5,1,Clients Fidèles
17242.0,-266,2,1135.04,3,Clients Potentiels
17243.0,-373,26,8676.85,0,Champions
17244.0,-321,1,954.9,3,Clients Potentiels
17245.0,-170,1,171.45,1,Clients Fidèles
17247.0,-359,1,282.19,3,Clients Potentiels
17248.0,-254,1,318.65,3,Clients Potentiels
17250.0,-371,2,384.52,3,Clients Potentiels
17251.0,-12,1,283.28000000000003,1,Clients Fidèles
17252.0,-258,2,353.86,3,Clients Potentiels
17253.0,-356,1,178.26,3,Clients Potentiels
17254.0,-370,2,272.44,3,Clients Potentiels
17255.0,-334,2,298.41,3,Clients Potentiels
17256.0,-267,2,240.0,3,Clients Potentiels
17259.0,-226,2,603.37,1,Clients Fidèles
17262.0,-322,5,1253.3600000000001,3,Clients Potentiels
17263.0,-166,1,63.440000000000005,1,Clients Fidèles
17265.0,-236,2,562.9,3,Clients Potentiels
17266.0,-372,3,310.64,3,Clients Potentiels
17267.0,-247,2,317.62,3,Clients Potentiels
17268.0,-267,4,763.64,3,Clients Potentiels
17272.0,-332,4,2148.63,3,Clients Potentiels
17274.0,-339,1,111.97999999999999,3,Clients Potentiels
17277.0,-147,2,1065.3500000000001,1,Clients Fidèles
17278.0,-133,1,246.04,1,Clients Fidèles
17279.0,-317,1,187.82999999999998,3,Clients Potentiels
17282.0,-244,3,1703.41,3,Clients Potentiels
17284.0,-314,6,1652.58,3,Clients Potentiels
17286.0,-353,1,153.92,3,Clients Potentiels
17287.0,-348,7,1064.11,3,Clients Potentiels
17288.0,-365,7,1419.73,3,Clients Potentiels
17289.0,-343,3,944.41,3,Clients Potentiels
17290.0,-371,2,525.24,3,Clients Potentiels
17291.0,-66,1,550.8000000000001,1,Clients Fidèles
17293.0,-366,9,1875.1100000000001,3,Clients Potentiels
17295.0,-346,3,556.95,3,Clients Potentiels
17297.0,-357,1,131.78,3,Clients Potentiels
17298.0,-273,2,498.42,3,Clients Potentiels
17299.0,-363,4,669.11,3,Clients Potentiels
17301.0,-353,1,197.63,3,Clients Potentiels
17302.0,-360,5,1135.63,3,Clients Potentiels
17303.0,-13,1,250.04,1,Clients Fidèles
17306.0,-364,18,8631.31,0,Champions
17309.0,-279,1,82.75,3,Clients Potentiels
17311.0,-296,2,1384.85,3,Clients Potentiels
17312.0,-236,3,644.3,3,Clients Potentiels
17313.0,-343,1,2328.84,3,Clients Potentiels
17314.0,-350,8,2527.92,3,Clients Potentiels
17315.0,-373,38,6292.26,0,Champions
17317.0,-328,3,2600.34,3,Clients Potentiels
17320.0,-274,3,1200.6200000000001,3,Clients Potentiels
17321.0,-366,2,700.86,3,Clients Potentiels
17323.0,-359,7,921.07,3,Clients Potentiels
17324.0,-357,4,990.23,3,Clients Potentiels
17325.0,-94,1,96.8,1,Clients Fidèles
17329.0,-360,2,523.11,3,Clients Potentiels
17330.0,-352,2,363.9,3,Clients Potentiels
17331.0,-251,1,175.2,3,Clients Potentiels
17333.0,-289,1,494.25,3,Clients Potentiels
17334.0,-72,2,307.02,1,Clients Fidèles
17337.0,-223,4,2027.8700000000001,1,Clients Fidèles
17338.0,-357,8,6643.93,3,Clients Potentiels
17339.0,-280,2,243.36,3,Clients Potentiels
17340.0,-345,9,12353.29,3,Clients Potentiels
17341.0,-218,3,781.36,1,Clients Fidèles
17343.0,-19,1,193.64,1,Clients Fidèles
17344.0,-328,1,160.57,3,Clients Potentiels
17345.0,-359,5,537.74,3,Clients Potentiels
17346.0,-371,15,2676.56,0,Champions
17347.0,-288,1,228.96,3,Clients Potentiels
17348.0,-360,5,1159.52,3,Clients Potentiels
17349.0,-195,1,110.75,1,Clients Fidèles
17350.0,-366,4,1286.07,3,Clients Potentiels
17351.0,-338,3,587.15,3,Clients Potentiels
17353.0,-245,2,1740.0,3,Clients Potentiels
17354.0,-324,1,1393.06,3,Clients Potentiels
17356.0,-63,1,178.22,1,Clients Fidèles
17357.0,-350,2,388.14,3,Clients Potentiels
17358.0,-71,2,365.85,1,Clients Fidèles
17359.0,-363,1,127.86,3,Clients Potentiels
17360.0,-357,3,585.79,3,Clients Potentiels
17361.0,-325,3,488.2,3,Clients Potentiels
17362.0,-135,2,312.23,1,Clients Fidèles
17364.0,-374,11,4481.18,3,Clients Potentiels
17365.0,-362,8,4801.56,3,Clients Potentiels
17367.0,-136,1,168.4,1,Clients Fidèles
17368.0,-351,8,1912.67,3,Clients Potentiels
17370.0,-302,4,446.18,3,Clients Potentiels
17371.0,-357,3,423.89,3,Clients Potentiels
17372.0,-334,8,1342.68,3,Clients Potentiels
17373.0,-334,4,646.92,3,Clients Potentiels
17374.0,-156,2,495.77,1,Clients Fidèles
17375.0,-175,3,400.1,1,Clients Fidèles
17376.0,-304,2,203.2,3,Clients Potentiels
17377.0,-351,20,4100.92,0,Champions
17379.0,-363,1,404.66,3,Clients Potentiels
17381.0,-366,29,20275.61,0,Champions
17382.0,-309,1,65.4,3,Clients Potentiels
17383.0,-370,1,199.29,3,Clients Potentiels
17384.0,-355,2,336.4,3,Clients Potentiels
17385.0,-360,1,261.11,3,Clients Potentiels
17386.0,-367,6,2686.42,3,Clients Potentiels
17387.0,-355,2,784.11,3,Clients Potentiels
17388.0,-297,4,1259.56,3,Clients Potentiels
17389.0,-374,34,31833.68,0,Champions
17391.0,-211,2,508.8,1,Clients Fidèles
17392.0,-68,2,457.91,1,Clients Fidèles
17394.0,-155,1,203.86999999999998,1,Clients Fidèles
17396.0,-335,6,7330.8,3,Clients Potentiels
17397.0,-352,2,696.41,3,Clients Potentiels
17398.0,-260,3,653.38,3,Clients Potentiels
17400.0,-248,5,2129.96,3,Clients Potentiels
17402.0,-370,13,2633.85,3,Clients Potentiels
17403.0,-338,1,281.62,3,Clients Potentiels
17404.0,-370,15,31906.82,0,Champions
17405.0,-373,3,1031.41,3,Clients Potentiels
17406.0,-41,3,2200.42,1,Clients Fidèles
17408.0,-211,1,32.65,1,Clients Fidèles
17409.0,-190,2,771.85,1,Clients Fidèles
17410.0,-358,5,1214.72,3,Clients Potentiels
17411.0,-362,3,778.94,3,Clients Potentiels
17412.0,-372,7,1258.06,3,Clients Potentiels
17414.0,-331,2,778.0,3,Clients Potentiels
17415.0,-295,1,507.84,3,Clients Potentiels
17416.0,-345,7,6893.42,3,Clients Potentiels
17418.0,-332,2,463.46000000000004,3,Clients Potentiels
17419.0,-363,12,4226.57,3,Clients Potentiels
17420.0,-324,3,598.83,3,Clients Potentiels
17422.0,-358,6,1979.37,3,Clients Potentiels
17423.0,-328,2,698.41,3,Clients Potentiels
17425.0,-355,2,759.17,3,Clients Potentiels
17426.0,-366,6,5037.26,3,Clients Potentiels
17427.0,-303,1,100.8,3,Clients Potentiels
17428.0,-374,27,17256.85,0,Champions
17429.0,-246,3,524.9200000000001,3,Clients Potentiels
17430.0,-342,2,265.76,3,Clients Potentiels
17431.0,-61,1,403.3,1,Clients Fidèles
17432.0,-356,2,365.76,3,Clients Potentiels
17433.0,-286,1,303.15999999999997,3,Clients Potentiels
17434.0,-372,7,2373.82,3,Clients Potentiels
17436.0,-373,2,216.29999999999998,3,Clients Potentiels
17438.0,-121,1,388.45000000000005,1,Clients Fidèles
17440.0,-218,3,186.42000000000002,1,Clients Fidèles
17442.0,-338,6,2248.56,3,Clients Potentiels
17443.0,-155,1,534.24,1,Clients Fidèles
17444.0,-227,3,2940.04,3,Clients Potentiels
17446.0,-198,2,120.9,1,Clients Fidèles
17447.0,-334,2,541.53,3,Clients Potentiels
17449.0,-372,7,2520.86,3,Clients Potentiels
17450.0,-366,46,194550.79,2,Grands Dépenseurs
17451.0,-373,6,1721.4,3,Clients Potentiels
17453.0,-357,2,486.71999999999997,3,Clients Potentiels
17454.0,-182,4,517.53,1,Clients Fidèles
17455.0,-171,1,131.7,1,Clients Fidèles
17456.0,-9,1,249.86,1,Clients Fidèles
17457.0,-248,5,1737.7,3,Clients Potentiels
17458.0,-359,1,316.5,3,Clients Potentiels
17459.0,-331,2,657.3,3,Clients Potentiels
17460.0,-280,6,622.4300000000001,3,Clients Potentiels
17461.0,-352,3,757.46,3,Clients Potentiels
17462.0,-314,2,675.69,3,Clients Potentiels
17463.0,-358,5,1896.41,3,Clients Potentiels
17464.0,-216,1,289.96000000000004,1,Clients Fidèles
17466.0,-364,2,763.28,3,Clients Potentiels
17468.0,-364,2,137.0,3,Clients Potentiels
17469.0,-358,5,1870.97,3,Clients Potentiels
17470.0,-330,5,1125.07,3,Clients Potentiels
17472.0,-183,3,710.29,1,Clients Fidèles
17475.0,-295,1,194.37,3,Clients Potentiels
17480.0,-297,1,511.82,3,Clients Potentiels
17481.0,-371,4,1255.59,3,Clients Potentiels
17483.0,-309,3,414.04,3,Clients Potentiels
17486.0,-113,1,396.87,1,Clients Fidèles
17489.0,-316,2,376.64,3,Clients Potentiels
17490.0,-374,7,2092.32,3,Clients Potentiels
17491.0,-373,10,3558.87,3,Clients Potentiels
17492.0,-126,1,374.57,1,Clients Fidèles
17495.0,-367,2,497.56,3,Clients Potentiels
17496.0,-16,1,271.05,1,Clients Fidèles
17498.0,-299,1,272.22,3,Clients Potentiels
17499.0,-85,1,622.88,1,Clients Fidèles
17500.0,-357,3,1138.0,3,Clients Potentiels
17501.0,-154,2,288.6,1,Clients Fidèles
17502.0,-365,4,689.1,3,Clients Potentiels
17503.0,-372,2,558.96,3,Clients Potentiels
17504.0,-168,9,2997.0299999999997,1,Clients Fidèles
17505.0,-213,2,1145.84,1,Clients Fidèles
17506.0,-299,1,302.2,3,Clients Potentiels
17507.0,-113,2,605.58,1,Clients Fidèles
17508.0,-94,1,387.31,1,Clients Fidèles
17509.0,-317,8,6115.14,3,Clients Potentiels
17510.0,-350,1,308.48,3,Clients Potentiels
17511.0,-372,32,91062.38,2,Grands Dépenseurs
17512.0,-346,10,2924.9900000000002,3,Clients Potentiels
17513.0,-302,1,513.2,3,Clients Potentiels
17514.0,-246,1,208.65,3,Clients Potentiels
17515.0,-343,4,639.02,3,Clients Potentiels
17516.0,-359,5,768.08,3,Clients Potentiels
17517.0,-66,1,153.94,1,Clients Fidèles
17519.0,-357,6,1844.02,3,Clients Potentiels
17520.0,-321,1,546.81,3,Clients Potentiels
17521.0,-345,3,723.2099999999999,3,Clients Potentiels
17522.0,-373,5,1070.71,3,Clients Potentiels
17523.0,-363,4,652.74,3,Clients Potentiels
17524.0,-13,1,145.0,1,Clients Fidèles
17525.0,-15,1,422.70000000000005,1,Clients Fidèles
17526.0,-370,4,1195.8999999999999,3,Clients Potentiels
17527.0,-321,4,939.37,3,Clients Potentiels
17528.0,-373,8,3628.5,3,Clients Potentiels
17530.0,-373,11,2385.0,3,Clients Potentiels
17531.0,-184,1,296.7,1,Clients Fidèles
17534.0,-321,1,223.36,3,Clients Potentiels
17535.0,-94,1,164.4,1,Clients Fidèles
17536.0,-197,1,76.5,1,Clients Fidèles
17537.0,-345,2,897.62,3,Clients Potentiels
17538.0,-349,1,98.42,3,Clients Potentiels
17540.0,-350,2,578.9,3,Clients Potentiels
17542.0,-105,1,170.75,1,Clients Fidèles
17545.0,-331,3,645.96,3,Clients Potentiels
17548.0,-141,1,103.3,1,Clients Fidèles
17549.0,-351,2,148.86,3,Clients Potentiels
17550.0,-177,3,267.16,1,Clients Fidèles
17551.0,-15,1,306.84,1,Clients Fidèles
17552.0,-314,4,930.41,3,Clients Potentiels
17553.0,-245,1,1487.6,3,Clients Potentiels
17554.0,-373,5,1952.45,3,Clients Potentiels
17555.0,-355,2,483.26,3,Clients Potentiels
17556.0,-169,1,157.9,1,Clients Fidèles
17557.0,-360,3,541.46,3,Clients Potentiels
17560.0,-280,5,854.95,3,Clients Potentiels
17561.0,-355,1,167.62,3,Clients Potentiels
